"title";"date";"href"
"1";"Présidentielle 2017 : les propositions des grandes écoles pour « faire réussir la jeunesse »";2016-12-01;"http://abonnes.lemonde.fr/campus/article/2016/12/01/presidentielle-2017-les-propositions-des-grandes-ecoles-pour-faire-reussir-la-jeunesse_5041290_4401467.html?xtmc=presidentielle&xtcr=1"
"2";"Haïti : la rue conteste les résultats de la présidentielle";2016-12-01;"http://abonnes.lemonde.fr/ameriques/video/2016/12/01/haiti-la-rue-conteste-les-resultats-de-la-presidentielle_5041693_3222.html?xtmc=presidentielle&xtcr=2"
"3";"Présidentielle 2017 : qui est candidat à gauche ?";2016-12-01;"http://abonnes.lemonde.fr/les-decodeurs/article/2016/11/28/presidentielle-2017-qui-est-candidat-a-gauche_5039577_4355770.html?xtmc=presidentielle&xtcr=3"
"4";"François Hollande : « J’ai décidé de ne pas être candidat à l’élection présidentielle »";2016-12-01;"http://abonnes.lemonde.fr/election-presidentielle-2017/video/2016/12/01/francois-hollande-j-ai-decide-de-ne-pas-etre-candidat-a-l-election-presidentielle_5041817_4854003.html?xtmc=presidentielle&xtcr=4"
"5";"Pour Arnaud Montebourg, François Hollande a pris « une décision sage » concernant sa candidature à la présidentielle de 2017";2016-12-01;"http://abonnes.lemonde.fr/election-presidentielle-2017/video/2016/12/01/pour-arnaud-montebourg-francois-hollande-a-pris-une-decision-sage-concernant-sa-candidature-a-la-presidentielle-de-2017_5041824_4854003.html?xtmc=presidentielle&xtcr=5"
"6";"Vladimir Poutine lance sa campagne présidentielle";2016-12-02;"http://abonnes.lemonde.fr/international/article/2016/12/01/poutine-lance-sa-campagne-presidentielle_5041639_3210.html?xtmc=presidentielle&xtcr=6"
"7";"François Hollande : « J’ai décidé de ne pas être candidat à l’élection présidentielle »";2016-12-02;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/01/francois-hollande-s-exprimera-a-20-heures-en-direct-depuis-l-elysee_5041785_4854003.html?xtmc=presidentielle&xtcr=7"
"8";"Présidentielle en Autriche : un choix d’avenir crucial";2016-12-02;"http://abonnes.lemonde.fr/europe/article/2016/12/02/presidentielle-en-autriche-un-choix-d-avenir-crucial_5041935_3214.html?xtmc=presidentielle&xtcr=8"
"9";"Présidentielle en Autriche : l’extrême droite invite Dieu dans la campagne";2016-12-02;"http://abonnes.lemonde.fr/europe/article/2016/12/02/presidentielle-en-autriche-l-extreme-droite-invite-dieu-dans-la-campagne_5042536_3214.html?xtmc=presidentielle&xtcr=9"
"10";"François Hollande : « J’ai décidé de ne pas être candidat à l’élection présidentielle »";2016-12-02;"http://abonnes.lemonde.fr/election-presidentielle-2017/video/2016/12/01/francois-hollande-j-ai-decide-de-ne-pas-etre-candidat-a-l-election-presidentielle_5041819_4854003.html?xtmc=presidentielle&xtcr=10"
"11";"En Autriche, la culotte de peau s’invite dans la campagne présidentielle";2016-12-02;"http://abonnes.lemonde.fr/m-moyen-format/article/2016/12/02/en-autriche-la-culotte-de-peau-s-invite-dans-la-campagne-presidentielle_5042455_4497271.html?xtmc=presidentielle&xtcr=11"
"12";"Présidentielle : après le renoncement de Hollande, Valls temporise";2016-12-03;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/03/presidentielle-apres-le-renoncement-de-hollande-valls-temporise_5042713_4854003.html?xtmc=presidentielle&xtcr=12"
"13";"L’élection présidentielle autrichienne, un scrutin hors norme";2016-12-03;"http://abonnes.lemonde.fr/europe/video/2016/12/03/l-election-presidentielle-autrichienne-un-scrutin-hors-norme_5042723_3214.html?xtmc=presidentielle&xtcr=13"
"14";"Etats-Unis : le Wisconsin va recompter les voix de la présidentielle";2016-12-03;"http://abonnes.lemonde.fr/elections-americaines/article/2016/11/26/le-wisconsin-premier-etat-a-recompter-ses-voix-pour-la-presidentielle-americaine_5038480_829254.html?xtmc=presidentielle&xtcr=14"
"15";"Alexandre Jardin, d’écrivain à candidat à la présidentielle";2016-12-03;"http://abonnes.lemonde.fr/m-actu/article/2016/10/16/alexandre-jardin-bientot-candidat-a-la-presidentielle_5014589_4497186.html?xtmc=presidentielle&xtcr=15"
"16";"L’Europe et Merkel au cœur des débats de la présidentielle autrichienne";2016-12-04;"http://abonnes.lemonde.fr/europe/article/2016/12/03/l-europe-et-merkel-au-c-ur-des-debats-de-la-presidentielle-autrichienne_5042914_3214.html?xtmc=presidentielle&xtcr=16"
"17";"L’écrivain Alexandre Jardin annonce sa candidature à l’élection présidentielle";2016-12-04;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/03/alexandre-jardin-annonce-sa-candidature-a-l-election-presidentielle_5042850_4854003.html?xtmc=presidentielle&xtcr=17"
"18";"Macron fera cavalier seul pour la présidentielle, Valls prêt à se déclarer candidat";2016-12-04;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/04/pour-macron-la-primaire-va-scenariser-le-dechirement-autour-du-bilan-du-quinquennat_5042987_4854003.html?xtmc=presidentielle&xtcr=18"
"19";"Présidentielle autrichienne : Alexander Van der Bellen, l’Européen qui a grandi en culotte de peau";2016-12-04;"http://abonnes.lemonde.fr/europe/article/2016/12/04/presidentielle-autrichienne-alexander-van-der-bellen-l-europeen-qui-a-grandi-en-culotte-de-peau_5043051_3214.html?xtmc=presidentielle&xtcr=19"
"20";"Référendum italien, présidentielle autrichienne : le pire n’est pas toujours sûr";2016-12-05;"http://abonnes.lemonde.fr/idees/article/2016/12/05/referendum-italien-presidentielle-autrichienne-le-pire-n-est-pas-toujours-sur_5043518_3232.html?xtmc=presidentielle&xtcr=20"
"21";"Au Ghana, les enjeux de la présidentielle entre économie en berne et pénuries d’énergies";2016-12-06;"http://abonnes.lemonde.fr/afrique/article/2016/12/06/au-ghana-les-enjeux-de-la-presidentielle-entre-economie-en-berne-et-penuries-d-energies_5044340_3212.html?xtmc=presidentielle&xtcr=21"
"22";"Ghana : J-1 avant la présidentielle";2016-12-06;"http://abonnes.lemonde.fr/afrique/video/2016/12/06/ghana-j-1-avant-la-presidentielle_5044442_3212.html?xtmc=presidentielle&xtcr=22"
"23";"Pour Cazeneuve, « chaque jour compte » avant la présidentielle";2016-12-07;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/06/pour-cazeneuve-chaque-jour-compte-avant-la-presidentielle_5044488_4854003.html?xtmc=presidentielle&xtcr=23"
"24";"Présidentielle ghanéenne : jour de vote sur fond de tensions";2016-12-07;"http://abonnes.lemonde.fr/afrique/article/2016/12/07/presidentielle-ghaneenne-jour-de-vote-sur-fond-de-tensions_5044659_3212.html?xtmc=presidentielle&xtcr=24"
"25";"Valls convaincu d’être « le seul à gauche qui peut gagner la présidentielle »";2016-12-08;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/08/valls-convaincu-d-etre-le-seul-a-gauche-qui-peut-gagner-la-presidentielle_5045289_4854003.html?xtmc=presidentielle&xtcr=25"
"26";"Michèle Alliot-Marie à son tour candidate à l’élection présidentielle";2016-12-08;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/08/michele-alliot-marie-a-son-tour-candidate-a-l-election-presidentielle_5045967_4854003.html?xtmc=presidentielle&xtcr=26"
"27";"Présidentielle 2017 : à droite, Alliot-Marie dans la course, à gauche, les recalés de la primaire";2016-12-09;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/09/presidentielle-2017-a-droite-alliot-marie-dans-la-course-a-gauche-les-recales-de-la-primaire_5046048_4854003.html?xtmc=presidentielle&xtcr=27"
"28";"La Maison Blanche demande une enquête sur le rôle de la Russie dans la présidentielle américaine";2016-12-10;"http://abonnes.lemonde.fr/ameriques/article/2016/12/09/obama-veut-un-examen-approfondi-du-role-de-moscou-dans-la-presidentielle_5046658_3222.html?xtmc=presidentielle&xtcr=28"
"29";"Election présidentielle : Vincent Peillon confirme sa candidature à la primaire de la gauche";2016-12-11;"http://abonnes.lemonde.fr/politique/article/2016/12/11/election-presidentielle-vincent-peillon-annonce-sa-candidature-a-la-primaire-de-la-gauche_5047169_823448.html?xtmc=presidentielle&xtcr=29"
"30";"En Gambie, le président sortant va contester le résultat de la présidentielle en justice";2016-12-12;"http://abonnes.lemonde.fr/afrique/article/2016/12/11/gambie-le-dictateur-yahya-jammeh-va-contester-le-resultat-de-l-election-en-justice_5047107_3212.html?xtmc=presidentielle&xtcr=30"
"31";"Nana Akufo-Addo remporte officiellement la présidentielle ghanéenne";2016-12-12;"http://abonnes.lemonde.fr/afrique/article/2016/12/10/ghana-nana-akufo-addo-remporte-officiellement-l-election-presidentielle_5046676_3212.html?xtmc=presidentielle&xtcr=31"
"32";"Le rapport de l’UE sur l’élection présidentielle au Gabon est accablant";2016-12-13;"http://abonnes.lemonde.fr/international/article/2016/12/12/l-ue-pointe-des-anomalies-dans-l-election-presidentielle-au-gabon_5047796_3210.html?xtmc=presidentielle&xtcr=32"
"33";"Présidentielle 2017 : la patinoire de Noël";2016-12-13;"http://abonnes.lemonde.fr/idees/article/2016/12/13/presidentielle-2017-la-patinoire-de-noel_5048158_3232.html?xtmc=presidentielle&xtcr=33"
"34";"Présidentielle : François Fillon recule sur son projet de réforme de l’Assurance-maladie";2016-12-13;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/13/presidentielle-francois-fillon-recule-sur-son-projet-de-reforme-de-l-assurance-maladie_5047896_4854003.html?xtmc=presidentielle&xtcr=34"
"35";"Russie : Alexeï Navalny, figure de proue de l’opposition, candidat à la présidentielle de 2018";2016-12-13;"http://abonnes.lemonde.fr/europe/article/2016/12/13/l-opposant-alexei-navalny-annonce-sa-candidature-a-la-presidentielle-russe-de-2018_5048260_3214.html?xtmc=presidentielle&xtcr=35"
"36";"Enquête Cevipof sur la présidentielle : les Français attachés à la « Sécu »";2016-12-15;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/14/enquete-cevipof-sur-la-presidentielle-touchez-pas-a-la-secu_5048762_4854003.html?xtmc=presidentielle&xtcr=36"
"37";"Présidentielle : Macron s’installe dans les intentions de vote, le PS perd pied";2016-12-15;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/14/presidentielle-fillon-et-le-pen-en-tete-mais-en-baisse-dans-les-intentions-de-vote-du-premier-tour_5048499_4854003.html?xtmc=presidentielle&xtcr=37"
"38";"Le Congrès va enquêter sur le rôle de la Russie dans la présidentielle américaine";2016-12-15;"http://abonnes.lemonde.fr/elections-americaines/article/2016/12/13/le-congres-va-enqueter-sur-le-role-de-la-russie-dans-la-presidentielle-americaine_5047842_829254.html?xtmc=presidentielle&xtcr=38"
"39";"Présidentielle : Obama annonce que les Etats-Unis vont riposter au piratage russe";2016-12-16;"http://abonnes.lemonde.fr/elections-americaines/article/2016/12/16/presidentielle-obama-annonce-que-les-etats-unis-vont-riposter-au-piratage-russe_5049770_829254.html?xtmc=presidentielle&xtcr=39"
"40";"Présidentielle : des candidats répondent sur l’écologie";2016-12-16;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/16/presidentielle-des-candidats-repondent-sur-l-ecologie_5050155_4854003.html?xtmc=presidentielle&xtcr=40"
"41";"L’outre-mer attire les candidats à la présidentielle";2016-12-16;"http://abonnes.lemonde.fr/politique/article/2016/12/16/l-outre-mer-attire-les-candidats-a-la-presidentielle_5050412_823448.html?xtmc=presidentielle&xtcr=41"
"42";"Veillée d’armes syndicale avant l’élection présidentielle";2016-12-20;"http://abonnes.lemonde.fr/idees/article/2016/12/20/veillee-d-armes-syndicale-avant-l-election-presidentielle_5051749_3232.html?xtmc=presidentielle&xtcr=42"
"43";"Présidentielle 2017 : ce que proposent les candidats de LaPrimaire.org";2016-12-29;"http://abonnes.lemonde.fr/les-decodeurs/article/2016/12/29/presidentielle-2017-ce-que-proposent-les-candidats-de-laprimaire-org_5055418_4355770.html?xtmc=presidentielle&xtcr=43"
"44";"Les centristes, divisés et coincés entre Fillon et Macron";2016-12-01;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/01/du-mou-dans-le-centre_5041181_4854003.html?xtmc=macron&xtcr=1"
"45";"Emmanuel Macron veut échapper au procès en trahison";2016-12-02;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/02/emmanuel-macron-veut-echapper-au-proces-en-trahison_5042130_4854003.html?xtmc=macron&xtcr=2"
"46";"Valls, Macron, Montebourg… Les réactions à gauche à la décision de François Hollande";2016-12-02;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/01/pour-francois-fillon-hollande-admet-avec-lucidite-son-echec-patent_5041810_4854003.html?xtmc=macron&xtcr=3"
"47";"Macron fera cavalier seul pour la présidentielle, Valls prêt à se déclarer candidat";2016-12-04;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/04/pour-macron-la-primaire-va-scenariser-le-dechirement-autour-du-bilan-du-quinquennat_5042987_4854003.html?xtmc=macron&xtcr=4"
"48";"Le grand défilé d’Emmanuel Macron";2016-12-06;"http://abonnes.lemonde.fr/m-moyen-format/portfolio/2016/12/06/le-grand-defile-d-emmanuel-macron_5044054_4497271.html?xtmc=macron&xtcr=5"
"49";"Emmanuel Macron tente de se tailler une stature de présidentiable à New York";2016-12-06;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/06/emmanuel-macron-tente-de-se-tailler-une-stature-de-presidentiable-a-new-york_5044205_4854003.html?xtmc=macron&xtcr=6"
"50";"Emmanuel Macron rejette fermement les appels à rejoindre la primaire organisée par le PS";2016-12-08;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/08/emmanuel-macron-rejette-fermement-les-appels-a-rejoindre-la-primaire-organisee-par-le-ps_5045570_4854003.html?xtmc=macron&xtcr=7"
"51";"Le « Macron congolais », lui, reste fidèle à son président Joseph Kabila";2016-12-08;"http://abonnes.lemonde.fr/afrique/article/2016/12/08/le-macron-congolais-lui-reste-fidele-a-son-president-joseph-kabila_5045838_3212.html?xtmc=macron&xtcr=8"
"52";"Ces militants qui marchent avec Macron";2016-12-10;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/10/derriere-macron-des-militants-persuades-d-avoir-enfin-trouve-le-renouveau-politique_5046759_4854003.html?xtmc=macron&xtcr=9"
"53";"Macron et son projet de réforme des cotisations qui intrigue";2016-12-11;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/10/macron-et-son-projet-de-reforme-des-cotisations-qui-intrigue_5046832_4854003.html?xtmc=macron&xtcr=10"
"54";"Pour Ségolène Royal, Emmanuel Macron « amène de l’air à la vie politique »";2016-12-11;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/11/pour-segolene-royal-emmanuel-macron-amene-de-l-air-a-la-vie-politique_5047151_4854003.html?xtmc=macron&xtcr=11"
"55";"Qui marche pour Emmanuel Macron ?";2016-12-12;"http://abonnes.lemonde.fr/politique/video/2016/12/12/qui-marche-pour-emmanuel-macron_5047785_823448.html?xtmc=macron&xtcr=12"
"56";"Présidentielle : Macron s’installe dans les intentions de vote, le PS perd pied";2016-12-15;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/14/presidentielle-fillon-et-le-pen-en-tete-mais-en-baisse-dans-les-intentions-de-vote-du-premier-tour_5048499_4854003.html?xtmc=macron&xtcr=13"
"57";"Le camp Juppé met en place un dispositif anti-Macron";2016-12-15;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/15/le-camp-juppe-met-en-place-un-dispositif-anti-macron_5049295_4854003.html?xtmc=macron&xtcr=14"
"58";"Macron, l’amorce d’un virage à gauche";2016-12-16;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/16/macron-l-amorce-d-un-virage-a-gauche_5050052_4854003.html?xtmc=macron&xtcr=15"
"59";"Législatives : les soutiens de Macron menacés de perdre l’investiture PS";2016-12-17;"http://abonnes.lemonde.fr/politique/article/2016/12/17/legislatives-les-soutiens-de-macron-menaces-de-perdre-l-investiture-ps_5050695_823448.html?xtmc=macron&xtcr=16"
"60";"En campagne aux Antilles, Emmanuel Macron ne veut pas être « un Père Noël »";2016-12-18;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/18/en-campagne-aux-antilles-emmanuel-macron-ne-veut-pas-etre-un-pere-noel_5050775_4854003.html?xtmc=macron&xtcr=17"
"61";"Ismaël Emelien, le bras droit d’Emmanuel Macron";2016-12-19;"http://abonnes.lemonde.fr/m-moyen-format/article/2016/12/19/ismael-emelien-le-bras-droit-d-emmanuel-macron_5051058_4497271.html?xtmc=macron&xtcr=18"
"62";"Emmanuel Macron fait la chasse aux signatures aux Antilles";2016-12-19;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/19/emmanuel-macron-fait-la-chasse-aux-signatures-aux-antilles_5051338_4854003.html?xtmc=macron&xtcr=19"
"63";"Hollande, Valls, Macron... le monde politique français solidaire avec Berlin";2016-12-20;"http://abonnes.lemonde.fr/international/article/2016/12/19/le-monde-politique-declare-sa-solidarite-avec-berlin_5051446_3210.html?xtmc=macron&xtcr=20"
"64";"Fillon s’inquiète de la dynamique Macron";2016-12-21;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2016/12/21/le-potentiel-de-macron-inquiete-la-droite_5052198_4854003.html?xtmc=macron&xtcr=21"
